  0.162000E+02  0.452755E-03  0.330853E-17  0.100000E-31  0.804231E-15  0.195828E+05  0.177578E+02  0.121500E+01  0.380291E-25  0.100000E-31  0.603196E+02  0.639298E-01  0.535158E-01  0.797708E-03  0.465784E+02  0.823710E+01
  0.160000E+02  0.470477E-03  0.447731E-17  0.100000E-31  0.801658E-15  0.196576E+05  0.179731E+02  0.122209E+01  0.896979E-25  0.100000E-31  0.601597E+02  0.660009E-01  0.535137E-01  0.798989E-03  0.467112E+02  0.805030E+01
  0.158000E+02  0.489309E-03  0.603891E-17  0.100000E-31  0.799110E-15  0.197324E+05  0.182144E+02  0.122932E+01  0.206509E-24  0.100000E-31  0.599948E+02  0.681689E-01  0.535117E-01  0.800127E-03  0.468425E+02  0.786557E+01
  0.156000E+02  0.509413E-03  0.811833E-17  0.100000E-31  0.796613E-15  0.198069E+05  0.184846E+02  0.123671E+01  0.465320E-24  0.100000E-31  0.598227E+02  0.704419E-01  0.535095E-01  0.801067E-03  0.469724E+02  0.768291E+01
  0.154000E+02  0.530989E-03  0.108782E-16  0.100000E-31  0.794204E-15  0.198809E+05  0.187869E+02  0.124425E+01  0.102831E-23  0.100000E-31  0.596409E+02  0.728296E-01  0.535074E-01  0.801735E-03  0.471008E+02  0.750232E+01
  0.152000E+02  0.554300E-03  0.145293E-16  0.100000E-31  0.791926E-15  0.199542E+05  0.191257E+02  0.125196E+01  0.223192E-23  0.100001E-31  0.594458E+02  0.753438E-01  0.535052E-01  0.802038E-03  0.472277E+02  0.732382E+01
  0.150000E+02  0.579685E-03  0.193445E-16  0.100000E-31  0.789840E-15  0.200265E+05  0.195064E+02  0.125985E+01  0.476143E-23  0.100002E-31  0.592329E+02  0.779987E-01  0.535029E-01  0.801863E-03  0.473532E+02  0.714739E+01
  0.148000E+02  0.607585E-03  0.256764E-16  0.100000E-31  0.788021E-15  0.200974E+05  0.199357E+02  0.126794E+01  0.998400E-23  0.100003E-31  0.589965E+02  0.808118E-01  0.535005E-01  0.801067E-03  0.474772E+02  0.697304E+01
  0.146000E+02  0.638581E-03  0.339796E-16  0.100000E-31  0.786566E-15  0.201665E+05  0.204226E+02  0.127625E+01  0.205614E-22  0.100006E-31  0.587295E+02  0.838049E-01  0.534981E-01  0.799480E-03  0.475997E+02  0.680078E+01
  0.144000E+02  0.673437E-03  0.448406E-16  0.100000E-31  0.785597E-15  0.202332E+05  0.209787E+02  0.128482E+01  0.415250E-22  0.100011E-31  0.584228E+02  0.870052E-01  0.534956E-01  0.796901E-03  0.477206E+02  0.663060E+01
